163|6|Chaque point de pression supplémentaire peut coûter jusqu'à 15 % de la consommation électrique des compresseurs car l'effort mécanique est plus important de la part des compresseurs, les fuites d'air sont augmentées si le réseau est à une pression plus élevée. &nbsp;
163|11|de la consommation annuelle des compresseurs
164|1|Vérification des purges de condensats
164|2|Les purgeurs défaillants peuvent être bloqués en position ouvertes. Dans ce cas, ils sont sources de gaspillage de grandes quantités d'air qui doit être directement compensées par les compresseurs d'air. Pour éviter cela, il est important de vérifier régulièrement leur fonctionnement et de les remplacer s'ils sont défailllant. De même les trappes de drainage&nbsp;peuvent s'obstruer. Elles doivent&nbsp;être&nbsp;vérifiées.
164|5|La solution est applicable à tous les réseaux d'air.&nbsp;Le suivi des purgeurs peut généralement être optimisés sur les sites industriels.&nbsp;
164|10|Maintenance approfondie
164|12|Diminution des fuites Fonctionement des équipements consommateurs d'air améliorée (vannes, vérins, ...)
169|1|Placement des filtres en parallèle lors de l'augmentation de la capacité de filtrage
169|2|Placer les filtres en parallèle lors de l'augmentation de la capacité de filtrage
169|5|Lors de l'augmentation de la capacité de filtrage, placer les filtres en parallèle permet de diminuer les pertes de charges créées par les filtres.
170|9|coût moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.
170|1|Diminution de la pression le week end
170|2|Le week end, la demande en air comprimé n’est pas la même. Toutes les lignes ne sont pas utilisées. L’ensemble des compresseurs des centrales d’air sont parfois maintenus en pression lorsque l’atelier est à l’arrêt parce qu’une petite partie des entités consommatrices reste en fonctionnement.Si les pressions de ces entités sont différentes, la pression de production des centrales peut être diminuée, économisant l’énergie et diminuant le débit de fuites d’air.
170|5|La programmation des baisses de pression est possible durant le week end ou durant les périodes de faibles charges. L'installation des compresseur directement sur les installations&nbsp;&nbsp;n’est possible que si l’application concernée n’a pas besoin d’une qualité de l’air importante nécessitant des unités de traitement supplémentaires.
170|6|L’isolation des lignes de production non utilisées permettrait de suprimer les pertes de charges engendrées par les fuites d’air sur ces lignes. La pression pourrait alors être d’avantage diminuée. Si le besoin de pression est vraiment différent le week end, l’achat d’un compresseur de taille plus petite, utilisé seulement pour les besoins du week en permettrait de couper les compresseurs existants et d’économiser l’énergie. Par ailleurs, si les applications en fonctionnement sont connues et récurrentes, le compresseurs dédié peut être installé directement sur l’application, évitant ainsi de mettre tout le réseau sous pression et d’alimenter les fuites d’air.
170|11|sur le coût de production pour une diminution d'1 bar seulement.
170|12|Diminution du taux de fuite
171|1|Aspiration des compresseurs là où l'air est le plus frais
171|2|Pour des raisons thermodynamiques, la compression d’air chaud nécessite davantage d’énergie que la compression d’air froid. Le rendement des compresseurs est meilleur quand la température de l’air aspirée est basse. Il est préférable que&nbsp;l’aménagement de l’aspiration d’air à l’extérieurelle soit située au nord, à l’ombre où l'air est plus frais.&nbsp;Il est important de veiller à ce qu'elle soit aussi loin de toute sortie d’extraction d’air chaud et humide. Pour éviter le gel des compresseurs en période de grand froid, il faut prévoir un by-pass (qui peut être piloté manuellement) pour pouvoir prendre l’air intérieur plus chaud quand le risque de gel des compresseurs est important.
171|5|La solution peut s'appliquer à toute centrale dont l'aspiration d'air des compresseurs ne donne pas vers l'extérieure.&nbsp; La mise en place peut se faire par l'installation d'une porte grillagée ou de conduites reliant&nbsp;l'air extérieur et l'admission du compresseur . L'utilisation d'un ventilateur peut être pertinent pour améliorer la ventilation de la pièce lorsque l'accès à l'air extérieur est difficile.
171|9|coût moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les coûts annuels proviennent de statistiques du Ministère de l'énergie aux Etats-Unis.
171|11|de la consommation annuelle des compresseurs pour une diminution de la température de 5 (moy) et de 10°C (max)
174|1|Ajustement du degré de séchage en fonction de la température extérieure
174|2|Faire varier le point de rosée en fonction de la température extérieure. Par exemple, remonter la température du point de rosée quand la température extérieure est supérieure à 10°C.
174|5|Tout séchage supérieur au besoin entraine un surcoût inutile.
176|2|Installation d'un récupérateur de chaleur sur un compresseur d'air pour le chauffage de locaux industriels.Cette récupération peut se faire à partir de la chaleur de l'huile et de la chaleur de l'air. La récupération de chaleur sur le refroidissement à air se fait par le refoulement d’air avec un système de volets pour ne récupérer la chaleur qu’en hiver. La récupération de chaleur sur l’huile, se fait au moyen d’un échangeur huile/eau.
176|6|90 % de l’énergie électrique est perdu sous forme de chaleur. Cette chaleur est récupérable, sur le refroidissement à air ou sur le refroidissement à huile.Des températures d’air de 25 à 40 °C supérieures à la température de l’air d’admission de refroidissement ou des températures d’eau de 60 à 75 °C peuvent être obtenues en règle générale.
176|10|Si la chaleur est récupérée sur l'air, l'installation d'un ventilateur est parfois nécessaire pour préserver le compresseur.
176|11|de l'énergie thermique est récupérable : (on récupère en fait 80 % avec une efficacité de 75%). Le gain ne concernent pas la consommation d'électricité.
176|12|Diminution de la consommation pour le poste chauffage
176|1|Récupération de la chaleur des compresseurs pour production d'eau chaude
176|5|En fonction du modèle, les échangeurs de chaleur peuvent produire de l’eau potable ou non potable. Lorsqu’il n’existe pas de demande d’eau chaude, le lubrifiant est acheminé au refroidisseur de lubrifiant standard. Le niveau de température peut varier entre 70 et 90°C sur des modèles récents. Par contre, sur des anciens modèles, on atteint plutôt les 50-60°C.
178|5|Il existe plusieurs types de compresseurs d'air. Les compresseurs monoblocs utilisent généralement l'air ambiant pour être refroidis. De ce fait, la chaleur est récupérable sous forme d'air chaud. Elle peut être utilisée pour être soufflée directement dans les locaux à chauffer afin de diminuer le besoin de chauffage de la zone, pour des applications de séchage ou de préchauffage d'air d'un brûleur. Sur les compresseurs à vis lubrifiées, la chaleur peut être récupérée sur l'huile de refroidissement. Avec cette chaleur on pourra par exemple préchauffer l'eau d'alimentation de chaudière, produire de l'eau chaude ou chauffer un autre fluide.
178|6|90 % de l’énergie électrique est perdu sous forme de chaleur. Cette chaleur est récupérable, sur le refroidissement à air ou sur le refroidissement à huile.Des températures d’air de 25 à 40 °C supérieures à la température de l’air d’admission de refroidissement ou des températures d’eau de 60 à 75 °C peuvent être obtenues en règle générale.
178|10|Si la chaleur est récupérée sur l'air, l'installation d'un ventilateur est parfois nécessaire pour préserver le compresseur.
178|11|de l'énergie thermique est récupérable : (on récupère en fait 80 % avec une efficacité de 75%). Le gain ne concernent pas la consommation d'électricité.
178|12|Diminution de la consommation pour le poste chauffage
178|1|Récupération d'énergie sur compresseur pour regénérer le sécheur à absorption
178|2|Si le système de régénération du sécheur se fait par apport de chaleur, cet apport peut provenir d'une récupération d'énergie sur le compresseur.
182|1|Isolation des canalisations vapeur non isolées
182|2|La vapeur est produite dans des chaudières par chauffage de l’eau. Le changement d’état liquide/vapeur permet à la vapeur de stocker une importante quantité d’énergie sous forme de chaleur latente. La vapeur est ensuite transportée dans un réseau de canalisations jusqu’aux postes d’utilisation. Les pertes de chaleur dues à une isolation inexistante ou en mauvais état de ces canalisations et des vannes est source d’un gaspillage considérable d’énergie.
182|5|Dans les entreprises, la vapeur peut être utilisée directement ou bien en tant que fluide permettant de transporter de la chaleur. Cette chaleur va ensuite être utilisée pour le chauffage des procédés. Cependant, la vapeur est un fluide cher (entre 15 et 30 € par tonne produite) car il faut considérer le prix du combustible, le prix de l’eau et de son traitement. Une bonne isolation des réseaux de vapeur est donc une mesure indispensable pour améliorer l’efficacité d’un système vapeur et réduire les coûts.
182|6|Une grande quantité de chaleur s’échappe à travers des canalisations non isolées. Pour compenser ces pertes, une quantité supplémentaire de gaz devra être consommée à la chaudière. Par ailleurs, plus la vapeur est produite à une température élevée, plus les pertes thermiques sont importantes.
182|9|d’isolant en fonction du diamètre
182|10|Le bon état des calorifuges doit être vérifié régulièrement. Attention aux difficultés d’accès de certaines zones.
182|11|Gain de rendement de l’installation
182|12|Facilité de mise en œuvre Economie de consommation d’eau HSE : protection du personnel des surfaces chaudes
183|1|Isolation des canalisations vapeur non utilisées
183|2|Isoler les canalisations vapeur non utilisées
185|1|Compteurs pour les débits de vapeur et les débits de condensats
185|2|Installer un compteur de vapeur
185|5|Ce système permet de faire un bilan précis et calendaire de la vapeur utilisée. Cela permet de mesurer aisément le rendement de la chaudière et ainsi effectuer des améliorations par rapport à l'utilisation de la vapeur.
186|1|Dépressurisation du condensat
186|2|Dépressuriser le condensat
191|1|Programme d'inspection et de réparation des purgeurs
191|2|Les purgeurs sont des sources privilégiés de fuites de vapeur. De fait, il est important de les suivre régulièrement.&nbsp;Tous les purgeurs doivent être&nbsp;répertoriés et localisés sur le site. Dès lors, les purgeurs défaillants peuvent être identifiés. Le programme d'inspection pourra mettre en évidence différents types de dysfonctionnement : Dysfonctionnement Description Action à mettre en oeuvre Soufflage Les fuites du purgeurs sont importantes, à cause de la pression, la vapeur est soufflée.&nbsp;Le purgeur perd un maximum de vapeur Le purgeur doit être remplacé le plus rapidement possible. Fuite Le purgeurs perd un peu de vapeur Le purgeur peut être réparé ou remplacé par un purgeur plus performant Cycle rapide Si le purgeur est thermodynamique, le cycle peut être trop rapide Le purgeur peut être réparé ou remplacé par un purgeur plus performant Colmaté Le purgeur est bloqué en position fermé.&nbsp;Les condensats ne peuvent être évacués. Le purgeur doit être remplacé. Inondé Le purgeur&nbsp;est trop petit, il ne peut pas traiter la vapeur ou le condensat qui lui arrive. Le purgeur doit être remplacé par un purgeur performant de diamètre adéquat. Une fois identifiés, les purgeurs doivent être remplacés. D'un point de vue énergétique, les purgeurs automatiques sont préférables aux purgeurs manuels.
191|5|La solution est applicable à tous les réseaux vapeur. La durée de vie des purgeurs n'est pas très longue. Des mécanismes de contrôles automatisés peuvent aussi être installés sur les purgeurs situés sur des conduites ayant des pressions élevés ou sur les purgeurs dont les dysfonctionnement entraînerait des complications au niveau de la production.
191|6|Lorsqu’ils ne sont pas suivis de près, les fuites peuvent affecter environ 30 % des purgeurs alors qu’une maintenance approfondie limite à 5 % le nombre de purgeurs défectueux. La figure ci contre présente les pertes de vapeur provenant de purgeurs fuyards. Ces pertes sont proportionnelles au diamètre des purgeurs et à la pression du réseau. Les purgeurs sur les conduites hautes pression doivent être traités en priorité.
191|10|Maintenance approfondie
191|12|
192|5|La solution est applicable à tous les réseaux vapeur. La durée de vie des purgeurs n'est pas très longue. Des mécanismes de contrôles automatisés peuvent aussi être installés sur les purgeurs situés sur des conduites ayant des pressions élevés ou sur les purgeurs dont les dysfonctionnement entraînerait des complications au niveau de la production.
192|10|Maintenance approfondie
192|12|
192|1|Remplacement des purgeurs défaillants bloqués en position ouverte ou fermé
192|2|Identifier les purgeurs défaillants et les remplacer.
192|6|Lorsqu’ils ne sont pas suivis de près, les fuites peuvent affecter environ 30 % des purgeurs alors qu’une maintenance approfondie limite à 5 % le nombre de purgeurs défectueux. La figure ci contre présente les pertes de vapeur provenant de purgeurs fuyards. Ces pertes sont proportionnelles au diamètre des purgeurs et à la pression du réseau. Les purgeurs sur les conduites hautes pression doivent être traités en priorité.
192|9|coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis.
192|11|gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis.
193|1|Vérification de la dimension des purgeurs et remplacement si nécessaire
193|2|Les vieux purgeurs de vapeur ont sont des sources privilégiés de fuites de vapeur.&nbsp;De même, les purgeurs de diamètre trop grand ou trop petit entrainent des pertes de vapeur ou n'assurent pas leur fonction initiale. Lorsqu’un purgeur fuit, il laisse passer de la vapeur dans le retour condensat. Cette vapeur est évacuée en panache par l’extraction en toiture provenant de la bâche alimentaire. Les purgeurs peuvent aussi être bloqués. Dans ce cas, ils laissent passer de l’eau dans les tuyauteries vapeur ce qui a pour effet de diminuer les échanges thermiques dans les échangeurs et de provoquer des fuites dans les tuyauteries.
193|5|La solution ets applicable à tous les réseaux de vapeur.&nbsp;Les purgeurs sont une source privilégié d'appartition de fuites.&nbsp;Si celles ci ne sont pas suivies et rapidement réparées, les fuites de vapeur se multipliront et représenteront un coût important de la production de vapeur.&nbsp;Notons que chaque fuite de vapeur est directement compensée au niveau de la chaudière par une production de vapeur qui a un coût.
193|6|Lorsqu’ils ne sont pas suivis de près, les fuites peuvent affecter environ 30 % des purgeurs alors qu’une maintenance approfondie limite à 5 % le nombre de purgeurs défectueux. La figure ci contre présente les pertes de vapeur provenant de purgeurs fuyards. Ces pertes sont proportionnelles au diamètre des purgeurs et à la pression du réseau. Les purgeurs sur les conduites hautes pression doivent être traités en priorité.
194|1|Vérification de l'état et le dimensionnement de l'isolation et remplacer celle-ci quand nécessaire
194|2|Vérifier régulièrement l'état des calorifuges. Prévoir la réfection des portions de circuits qui sont mal calorifugées.
194|5|Si les calorifuges contiennent de l'humidité, cela réduit leur efficacité : une tuyauterie entourée par un calorifuge saturé d'eau cède jusqu'à 30 fois plus de calories qu'une même tuyauterie à l'air libre. La pérennité du réseau n'est pas assurée. Les fu
198|1|Analyse de l'état du réseau vapeur et du réseau des condensats
198|2|y a-t-il des panaches de vapeur sur le toit ? C'est de la vapeur perdue provenant de la revaporisation (flash). Vérifier l'érosion de tuyauterie et de robinetteries, coups de bélier dans l'installation
200|1|Prévention et élimination des dépôts de tartre sur les surfaces de transfert de chaleur
200|2|Garder si possible une pression réduite et une température réduite restreint les dépôts de tartre. Le dépôt peut être éliminer pendant la maintenance à la fois mécaniquement et par un nettoyage à l'acide. Si le dépôt de tarte se reforme trop rapidement le
200|5|L'élimination du dépôt nécessite la mise hors service de la chaudière.
200|11|de la consommation de vapeur
202|1|Vapeur sèche pour le procédé
202|2|Fournir de la vapeur sèche pour le procédé
203|1|Diminution du débit vapeur quand cela est possible
203|2|Diminution du débit vapeur quand cela est possible
209|1|Optimisation du taux de mise à l'air libre du desaérateur
209|2|Optimiser le taux de mise à l'air libre du desaérateur
209|5|Minimisation des pertes vapeur
210|1|Augmentation du rendement de l'économiseur
210|2|Augmenter la différence de température aux entrées et sorties de l'économiseur
211|1|Récupération du condensat
211|2|Mettre en place une bâche de condensation (ou bâche alimentaire); Implique l'installation de ligne de retour condensat.
211|5|Dans les process industriels, les condensats peuvent être réutilisés comme matière première. Cet investissement permettrait une optimisation des coûts d’entretien de la tour de lavage, des économies d’énergie et une élimination des déchets à la source.
212|1|Récupération de la chaleur du condensat
212|2|Récupération de la chaleur du condensat pour préchauffer l'eau d'alimentation des chaudière par exemple.
213|1|Préchauffage de l'eau d'alimentation par utilisation de la chaleur procédé
213|2|par exemple, installation d'un échangeur eau/eau
213|5|Souvent applicable . Pour recourir à ces options, il est nécessaire de disposer de plus d'espace. Par ailleurs, l'applicabilité diminue avec l'augmentation de la complexité des installations
214|1|Economiseur sur les effluents gazeux de chaudière de production de vapeur
214|2|Un économiseur est un échangeur de chaleur qui réduit les apports en combustible nécessaires à la chaudière à vapeur en transférant la chaleur provenant des gaz de combustion vers l’eau d’alimentation en entrée. L’apport d’eau d’alimentation dans l’économiseur devant être continu, l’eau est généralement prélevé de la bâche alimentaire.
214|5|L'installation d'un économiseur s'applique aux chaudières à vapeur de puissance supérieure à 2 MW. Elle est particulièrement rentable sur les chaudière de puissance importante. Sur les nouvelles gammes de chaudière de plus de 2 MW, elle est installée à la conception dans 80 % des cas. Pour pouvoir installer l'économiseur et les réseaux qui y sont liés, il est nécessaire de disposer de plus d'espace. Lorsque les installations sont complexes, l'applicabilité de la solution diminue.
214|6|La récupération de chaleur sur les fumées permet d’augmenter le rendement de la chaudière ; pour chaque diminution de 20°C des gaz d’échappement, le rendement augmente de 1%. Le gain moyen par l’installation d’un économiseur est de 4% et les économies peuvent monter jusqu’à 7%.
214|10|L'alimentation de l'eau doit être continue dans l'économiseur. Augmentation des coûts d'entretien de la chaudière
214|11|sur la consommation de la chaudière
214|12|Augmentation du rendement de la chaudière à vapeur ; Diminution de la température des fumées ;
215|1|Préchauffage de l'eau : utiliser l'eau d'alimentation désaérée pour chauffer le condensat retournant à la chaudière
215|2|Mise en place d'un échangeur de chaleur entre l'eau des condensats récupérés et l'eau d'alimentation désaérée.
215|5|Permet d'économiser de la vapeur vive au niveau du réservoir d'eau d'alimentation puisque le fluide à réchauffer est préchauffé. Induit une petite surconsommation au niveau de la chaudière. En pratique presque jamais appliqué. Pour recourir à ces options,
216|1|Préchauffage de l'eau d'alimentation en condensant la vapeur utilisée pour la revaporisation et en chauffant l'eau alimentant le desaérateur au moyen d'un échangeur
216|2|Mise en place d'un échangeur sur les condensats allant au réservoir d'eau d'alimentation. La chaleur peut être apportée en condensant la vapeur utilisée par la revaporisation
216|5|La récupération d'énergie pouvant être obtenue dépend de la température du gaz de combustion, du choix de la surface et de la pression vapeur. Pour recourir à ces options, il est nécessaire de disposer de plus d'espace. Par ailleurs, l'applicabilité dimi
217|1|Réemploi de la vapeur de détente
217|2|Réemploi de la vapeur de détente
217|5|Utilisation d'un condensat haute pression pour obtenir un condensat basse pression
217|11|de vapeur récupérée pour une détente de 8 bar à 0 bar
219|1|Turbine de détente pour récupérer le contenu énergétique de gaz sous pression
219|2|Turbine de détente pour récupérer le contenu énergétique de gaz sous pression
221|1|Adaptation de l'éclairage artificiel au besoin réel de chaque zone
221|2|Selon le type d’activité, les zones des bâtiments ne nécessitent pas le même niveau d’éclairement intérieur. Les niveaux d'éclairement nécessaires en fonction des zones d'activités sont donnés par la norme européenne NF En 12464-1 (juin 2003). Celle-ci est contenu dans le livre de l'afnor intitulé performance et diagnostic énergétiques dans l'industrie. La séparation des puissances et types d'éclairages en fonctions des différentes zones d'utilisation est une solution pour adapter l'éclairage à chaque zone. Pour les postes où l’intervention manuelle est partielle ou constante, l’utilisation d’éclairage spécifique pour relever un éclairage global plus faible est préférable à un éclairage global élevé.
221|5|Toutes les zones ne nécessitent pas les mêmes niveaux d’éclairement. Les niveaux d'éclairement nécessaires en fonction des zones d'activités sont donnés par la norme européenne NF EN 12464-1 (juin 2003). Par exemple :Les couloirs et zones de circulation nécessitent un éclairement de 100 lux, et de 150 lux s’il y a des véhicules sur l’itinéraire. Une installation de transformation de matière à distance ne nécessite que 50 lux. Lorsque la transformation nécessite une intervention manuelle limitée, une exigence de 150 lux est fixée et de 300 lux lorsque l’intervention manuelle est constante. Les zones d’emballage et d’expédition nécessitent 300 lux. Les zones de soudures nécessitent un éclairement de 300 lux. Les zones de stockage et entrepôt nécessitent 100 lux. Les bureaux nécessitent pour la plupart 500 lux. Les salles de conférence environ 800 lux Les taches telles que l'inspection ou la lecture environ 1500 lux. Des mesures d’éclairement dans les différentes zones des ateliers sont généralement réalisées par le service HSE.
221|6|Dans les zones non sensibles on peut diminuer l’éclairage ; par exemple en supprimant des lampes non nécessaires. Il convient également d’encourager le personnel à éteindre les lumières non utilisées.
221|10|La diminution de l’éclairement doit être progressive pour ne pas altérer de façon brusque le confort visuel du personnel. Respect des règles HSE
221|12|Diminution du nombre de luminaires utilisés Diminution du coût du poste maintenance
222|1|Gradation de l'éclairage en fonction de la luminosité ambiante par des ballasts électroniques de catégorie A1
222|2|La variation du niveau d’éclairement adapte la consommation des lampes au besoin réel. De plus, elle permet de maintenir un niveau d’éclairement constant dans l’ambiance en valorisant l’apport d’éclairage extérieur. En pratique, une cellule photo électrique mesure l’éclairement naturel et un gradateur analogique (0-10V) ou digital fait varier la tension de l’éclairage artificiel en conséquence. &nbsp;
222|5|Il peut être pertinent de mettre en place une variation de l’éclairage par zone si les besoins sont différents. Chaque zone étant alors pilotée par un capteur de luminosité. Ces solutions sont applicables dans l’industrie par exemple par le protocole DALI. ActiLume Dali, MicroLuxSense, Actilume 1-10V sont des technologies possibles à installer. Une cellule photo sensible peut servir à plusieurs luminaires. La variation de tension nécessite l’utilisation de ballasts électroniques gradable de type A1.
222|6|Le ballast électronique est beaucoup plus performant que les anciens ballasts magnétiques, il consomme moins d’énergie, réduit la consommation des lampes de 3 à 5 % alors que le ballast magnétique augmente la puissance consommée de 15 % à 20 %. Le ballast électronique améliore également la qualité d’allumage des lampes et assure une protection contre les variations de tension permettant ainsi d’augmenter la durée de vie des lampes jusqu’à 50 % et ainsi diminuer la fréquence de relamping. Il existe plusieurs classes de ballasts définies par&nbsp;la directive européenne 2000/55/CE. Classe Type A1 Ballast électronique gradable A2 Ballast électronique à pertes réduites A3 Ballast électronique B1 Ballast magnétique à très faibles pertes B2 Ballast magnétique à faibles pertes C Ballast magnétique à pertes moyennes D Ballast magnétique à fortes pertes Au vu de l'exemple ci contre, l'impact du ballast dans la conception de l'éclairage n'est pas négligeable.&nbsp;Les gains peuvent aller jusqu'à 25 % entre un ballast de catégorie A2 et C. L'utilisation des ballasts ferromagnétiques de catégorie C et D sont interdit d'utilisation depuis le 21 novembre 2005.
222|10|Lampes parfois difficiles d'accès
222|11|maximum sur la consommation du luminaire dans l'industrie
222|12|Niveau d'éclairement stable dans l'atelier
225|9|de surcoût pour un tube T5 par rapport à un tube T8 équivalent selon les catégories.
225|10|Dans l’analyse des coûts, il faut ajouter le coût de remplacement du luminaire si celui-ci n’est pas prévu. Remplacement du luminaire complet du fait des diamètres de tubes différents. Achat du ballast électronique obligatoire.
225|11|d’économies d’énergie selon la puissance, les catégories et les constructeurs du tube.
225|12|S’ajoutent à cela les économies engendrées par le ballast électronique intégré et le réflecteur. Réduction des coûts de maintenance. Diminution de la puissance électrique installée. Un tube peut être installé seul sans effets de scintillement.
225|1|Adaptateur T5 sur luminaire T8 existant
225|2|La mise en place de tube T5 suppose normalement le remplacement du lumineur du fait de la différence de diamètres et de longueurs des tubes entre les T5 et les T8. Les adaptateurs T8/T5 permettent d’éviter le remplacement, diminuant ainsi les investissements à réaliser. &nbsp;
225|5|La solution s'applique aux luminaires T8 existants en bon état. Des tubes T5 peuvent être installé sans changer l'ensemble du luminaire. La solution ne peut être appliquée au dessus de zone de conditionnement alimentaire par mesure de sécurité. &nbsp;
225|6|Les adaptateurs T5 à réglettes avec réflecteur sont plus performants&nbsp;que les adaptateurs classiques. La présence d'un réflecteur renforce la rendement lumineux de l'ensemble lampe + luminaire.&nbsp;De ce fait, le nombre de luminaires nécessaire pour atteindre un même niveau d'éclairement dans la zone est plus faible. Notons cependant que la différence de luminosité (et donc les gains par le nombre de luminaires) dépend de la distance de la lampe à la source.
226|1|Tubes à LED pour l'éclairage intérieur en remplacement de tubes T8
226|2|Une LED est un semi-conducteur qui émet de la lumière quand un courant électrique passe au travers, uniquement dans le sens direct (anode vers cathode). Une LED fonctionne sur le principe d’une jonction PN, composée d’une couche P (anode) et N (cathode). C’est cette jonction qui permet de conduire le courant.
226|5|Les LED sont utilisées dans le secteur tertiaire pour l’éclairage des grandes surfaces, des magasins, des bureaux et autres locaux commerciaux.Dans l’industrie, les LED sont utilisées pour l’éclairage intérieur dans les ateliers. Etant résistantes au froid, elles servent aussi à éclairer les locaux de stockage de froid.Dans le secteur résidentiel, les LED sont utilisées pour l’éclairage intérieur et extérieur des bâtiments (façades, parkings). Les LED émettent beaucoup moins&nbsp;de chaleur en comparaison aux tubes fluorés. L'installation n'est pas sensible au fait d'allumer et d'éteindre la lumière souvent. De ce fait, en pratique, les LED sont un bon choix pour les chambres froides car à cause des allées et venues fréquente du personnel, on laissait les lumières allumées pour préserver les lampes T5 ou T8 sensibles aux contacts on/off fréquent. Par ailleurs, La durée de vie des LED est bien meilleure.
226|6|Les tubes LED peuvent remplacer les tubes fluorescents qui ont de moins bonnes performances. Par exemple, un tube fluorescent T8 de 58W peut être remplacé par un tube LED de 24W. Ainsi, la puissance installée est réduite et le rendement lumineux amélioré. L’éclairage à LED admet un bon rendement énergétique (jusqu’à 150 lumen/watt) et une durée de vie importante (entre 40 000 et 50 000 heures&nbsp; contre une moyenne de 24 000 heures pour les tubes T5 et 15 000 heures pour les tubes T8 ). Les systèmes d’éclairage à LED étant entièrement électriques, il est simple d’intégrer des modules de régulation d’intensité lumineuse et de temporisation. Cette modulation permet à la fois d’optimiser la consommation et d’augmenter la durée de vie des LED.
226|10|Coût d’investissement plus important; Coût de maintenance plus élevés&nbsp; Production d’une lumière blanche (4000 °K) qui peut être inconfortable pour les occupants.
226|12|Diminution de la puissance électrique installée; Diminution de la fréquence de la maintenance; Luminosité uniforme et directionnelle (pas d’émissions de lumière sous tous les angles); Absence d’utilisation de mercure ou d’iodure sodium
227|9|de surcoût pour un tube T5 par rapport à un tube T8 équivalent selon les catégories.
227|10|Dans l’analyse des coûts, il faut ajouter le coût de remplacement du luminaire si celui-ci n’est pas prévu. Remplacement du luminaire complet du fait des diamètres de tubes différents. Achat du ballast électronique obligatoire.
227|11|d’économies d’énergie selon la puissance, les catégories et les constructeurs du tube.
227|12|S’ajoutent à cela les économies engendrées par le ballast électronique intégré et le réflecteur. Réduction des coûts de maintenance. Diminution de la puissance électrique installée. Un tube peut être installé seul sans effets de scintillement.
227|1|Tube fluorescent T5 à douilles G13 pouvant être installés directement sur des luminaires T8
227|2|La mise en place de tube T5 suppose normalement le remplacement du lumineur du fait de la différence de diamètres et de longueurs des tubes entre les T5 et les T8. &nbsp;
227|5|La solution s'applique aux luminaires T8 existants en bon état. Des tubes T5 peuvent être installé sans changer l'ensemble du luminaire. &nbsp;
227|6|Les tubes T5 sont souvent installés en remplacement de tubes T8 (diamètre 26 mm) ayant des performances moindres. Les nouveaux tubes T5 performants ont des durées de vie moyennes plus longues : 24 000 heures en comparaison de 15 000 heures pour les T8. Certaines catégories de tubes annoncent des durées de vie d’environ 45 000 heures à 50 000 heures. &nbsp;
228|6|Le ballast électronique est beaucoup plus performant que les anciens ballasts magnétiques, il consomme moins d’énergie, réduit la consommation des lampes de 3 à 5 % alors que le ballast magnétique augmente la puissance consommée de 15 % à 20 %. Le ballast électronique améliore également la qualité d’allumage des lampes et assure une protection contre les variations de tension permettant ainsi d’augmenter la durée de vie des lampes jusqu’à 50 % et ainsi diminuer la fréquence de relamping. Il existe plusieurs classes de ballasts définies par&nbsp;la directive européenne 2000/55/CE. Classe Type A1 Ballast électronique gradable A2 Ballast électronique à pertes réduites A3 Ballast électronique B1 Ballast magnétique à très faibles pertes B2 Ballast magnétique à faibles pertes C Ballast magnétique à pertes moyennes D Ballast magnétique à fortes pertes Au vu de l'exemple ci contre, l'impact du ballast dans la conception de l'éclairage n'est pas négligeable.&nbsp;Les gains peuvent aller jusqu'à 25 % entre un ballast de catégorie A2 et C. L'utilisation des ballasts ferromagnétiques de catégorie C et D sont interdit d'utilisation depuis le 21 novembre 2005.
228|10|Lampes parfois difficiles d'accès
228|11|maximum sur la consommation du luminaire dans l'industrie
228|12|Niveau d'éclairement stable dans l'atelier
228|1|Gradation de l'éclairage en fonction de la luminosité ambiante par des régulateurs sur lampes à décharge
228|2|La variation du niveau d’éclairement adapte la consommation des lampes au besoin réel. De plus, elle permet de maintenir un niveau d’éclairement constant dans l’ambiance en valorisant l’apport d’éclairage extérieur. En pratique, une cellule photo électrique mesure l’éclairement naturel et un régulateur de puissance ou de tension fait varier l'éclairement de l’éclairage artificiel en conséquence.
228|5|Il peut être pertinent de mettre en place une variation de l’éclairage par zone si les besoins sont différents. Chaque zone étant alors pilotée par un capteur de luminosité. Ces solutions sont applicables dans l’industrie par exemple par le protocole DALI. ActiLume Dali, MicroLuxSense, Actilume 1-10V sont des technologies possibles à installer. Une cellule photo sensible peut servir à plusieurs luminaires.
229|1|Interrupteur crépusculaire
